您好 高兴 您 服务 呃 你好 就是 我 想 问 一下 我 这个 手机 是 广西 玉林 的 然后 现在 我 在 外地 在 广西 海南 呃 在 海南 那边 海南省 那边 接听 它 是 要 多少 钱 的 呀 嗯 接听 对 吗 在 海南 接听 的话 呢 是 嗯 嗯 呃 您 现在 办有 个 漫游 包 接听 是 免费 的 呵 在 全国 但 中国 大陆 接电话 都 是 免费 的 不是 我 的 意思 是 说 我 其他 的 号码 我 另外 一个 号码 另外 一个 号码 的话 哦 那 我 就 不 知道 咯 就要 知道 那 号码 的 资费 我 才能 判断 它 是否 接听 是 多少 钱 或是 免费 的 您 就 您 这个 的话 您 这个 接听 是 免费 的 我报 这个 号码 你 帮 我查 一下 可以 吗 哦 您 有 那个 号码 的 服务 密码 吗 哦 要 有 密码 才能 帮 您 查 得到 没有 密码 的话 呃 如果 那 号码 是 您 的 您 可以 用 那个 本 机号码 直接 来电 查 一下 那意 说 呃 我 呃 办办 一个 免费 接听 的 是 怎么办 的 呀 呃 就 说 可以 办 一个 全国 一家 漫游 包 五块 钱 一个月 办 了 之后 呢 就是 全国 接电话 免费 的 了 不是 还有 一个 吗 说 呃 就是 呃 十块钱 一个月 然后 拨打 多少 分钟 接听 免费 的 块 的 国内 漫游 包 您 现在 办 的 就 这个 这个 也 可以 呀 嗯 那 嗯 十块 好像 是 之 哦 行 了 嗯 好 的 那 感谢 来电 了 祝您 生活 愉快 那 ,0
您好 请问 有 什么 可以 帮到 您 请问 一下 移动 宽带 能 不能 装到 啊 贺州市 莲塘 镇新莲村 这边 啊 呃 先生 您 先 稍等一下 您 是 贺州市 然后 呃 哪个 区 呢 八步区 莲 莲塘 镇 是 吗 对 新莲村 新 是 新旧 的 新 莲花 的 莲 吗 稍等一下 呃 先生 我 看 了 一下 在 新莲村 这边 的话 呢 有 四个 箱子 其中 还有 那个 呃 就是 端口 的 一个 是 在 新莲 基站 旁边 还有 一个 是 在 新莲 小学 的 这个 围墙 这里 还有 一个 是 在 幼儿园 旁边 的 民房 这边 目前 呢 就 这 三个 机箱 可以 装 其他 的 地方 的话 暂时 还装 不了 您 看看 您 离 这 几个 的 机箱 的 位置 有没有 在 它 附近 一百米 的 如果 是 有 的话 呢 那 这个 的话 呢 就 可以 进行 一个 安装 哦 麻烦 你 再说 下 那 机箱 的 地址 一个 是 在 我们 的 新莲 基站 旁边 的 电线杆 上面 还有 一个 是 在 新莲 小学 旁边 的 围墙 还有 一个 的话 呢 是 在 幼儿园 旁边 的 围 呃 民房 这里 基站 呢 这 移动 基站 在 新莲 的 哪个 地方 呃 这个 我 不是 很 清楚 哦 它 这边 的话 呢 就是 显示 就是 这 样子 但是 这个 村 如果 不 大 的话 您 可以 转 一圈 它 那个 箱子 就 这 三个 有 之 呃 之前 还有 一个 就是 在 七十六 号 民房 旁边 但是 这个 箱子 的 端口 已经 用 完 了 那 其他 地方 如果说 您 靠近 的话 就 还 可以 装太远 的 装 不了 了 那 你 的 意思 必须 要 一百米 以内 才能 安装 是不是 离 那个 箱 对 就是说 您 离 这个 机箱 不 能够 超过 一百米 因为 太远 的话 其实 您 装 到时候 您 的 那个 网络 也 会 出现 网速 不够 啊 或者 是 经常 断线 那 估计 是 超过 一百米 那 我 这边 的话 呢 帮 您 先 呃 我 这个 人 建议您 的话 呢 可以 周围 转 一圈 就是 看 一下 就是 距离 哪个 箱子 其实 它 就 四个 箱 一二三四 四个 箱 它 箱子 上面 都 会 有 编号 的 有 我们 中国移动 的 标志 如果说 您 靠近 比较 靠近 哪 一个 的话 您 可以 打电话 过来 给 我们 我们 帮 您 试着 下单 让 工作人员 的话 呢 去 看 一下 能 不能 装 这 样子 也 行 啊 就 新莲 小学 那个 墙 围墙 有 一个 是 吗 呃 对 对 对 那边 有 那 我 不 那 不行 了 呃 那 肯定 跟 我 我 现在 自己 知 我 知道 的 就 肯定 是 超 一百米 园 那边 也 是 在 也 有 一百米 基站 是 在 哪个 地方 我 不 知道 那 您 转 一圈 看看 呗 它 那个 是 属于 一号 箱 是 在 电线杆 上面 的 哦 电线杆 上面 是 哇 好 吧 那 知道 了 谢谢 我 这个 手机 的 套餐 可以 问 你 你 你 您 这边 知道 吗 可以 问 可以 呀 嗯 您 说 我 这 是不是 全球通 的 全球通 就是 月租 多少 钱 呐 这个 您 现在 的 套餐 月租 是 十八块 但是 我 需要 提醒 一下 您 您 现在 这个 号码 尾号 是 二八 二八 的 所以 的话 呢 他 有 一个 手机号码 的 最低 消费 是从 下个月 开始 就 三十块 钱 以后 呢 您 的 手机 这边 的话 就 呃 就是 按 三十块 钱 收取 但是 月租 呢 您 选 的 是 十八块 的 每个 月 那 它 那个 那 最低 消费 那个 钱 就 你 用 不用 必须 要交 是不是 呃 对 就是 每个 月 您 的 手机 的话 呢 是 要 有 的 这个 最低 消费 那 如果说 您 每个 月 的 手机 没有 达到 这个 最低 消费 的话 也 是 按 这个 最低 消费 收 的 呃 就是 有 两个 八 的 就是 要 这样 的 消费 是 吧 嗯 就是 尾号 是 叠 号码 那 您 这个 号码 相对 于 别人 来说 的话 都 比较 好 了 好 吧 那 谢谢 知道 了 ,0
您好 很 高兴 为您服务 您好 很 高兴 为您服务 呃 您好 您 已 接通 了 广西 幺 零零 八六 人工 台请 有 什么 需要 帮忙 的 吗 哦 我 想 问 一 如果 开通 十八个 十八块 钱 一个月 的 有 什么 服务 您 是 说 打算 为 您 这个 来电 号码 开是 吗 哎 就是 按 这个 号码 改为 十八块 钱 一个月 的 有 什么 服务 您 号码 是 永州 号码 我 这 是 广西 人工 台 我 查看 不到 我 帮 您 转 回到 永州 的 幺 零零 八六 人工 台 由 他 跟 您 核实 说明 一下 好 吗 好 转接 您 这边 听到 提示 后 按 一号 键转 回去 转接 过程 中有 什么 疑问 您 也 可以 直接 打 幺 零零 八六 根据 提示 按 一号 键 也 可 免费 转回 现在 我 帮 您 转回 了 请 您 听 提示 好 吗 您好 现在 帮 您 转 回去 了 好 吗 您好 请问 能 听 得到 我 的 声音 吗 您好 请问 能 听 得到 我 的 应答 吗 我 说 您 号码 是 永州 号码 您 要 核实 的话 要 为 您 号码 办理 我 帮 您 转 回到 永州 的 幺 零零 八六 了 由 他 帮 您 核实 看 一下 好 吗 呃 十八块 钱 月租 他 有没有 流量 的 我 这边 是 广西 人工 台 我 只能 核实 到 广西 的 资费 您 号码 是 永州 号码 我 看不到 这个 资费 转回 那个 全球通 要 多少 钱 呢 那 现在 我 是 说 帮 您 转 回到 永州 的 幺 零零 八六 由 他 帮 您 查看 说 您 说明 一下 好 吗 呃 可以 可以 好 那 请 您 听 提示 按 一号 键转 回去 现帮 您 转接 请 听 提示 好现 帮 您 转接 了 请 您 听 提示 按 一号 键转 回来 好 吗 您好 请问 听 得到 我 的 声音 吗 我现 帮 您 转 回去 了 好 吗 好 那 请 听 提示 ,0
您好 很 高兴 为您服务 嗯 你好 你 帮 我 看 一下 我 下个月 剩下 来 的 业务 有 什么 那 我 这边 的话 马上 帮 您 核实 一下 了 呃 下个月 四月份 的 嗯 那 下个月 您 剩余 的 业务 的话 就是 一个 五十块 钱 的 流量 套餐 还有 一个 是 五块 钱 的 亲情 网 五块 钱 亲情 网 还有 一个 是 那个 五块 钱 的 来显 免费 升级包 就 来电显示 升级包 也 是 只 收 您 五块 钱 然后 就 没有 其他 了 呃 就是 相当于 说 三个 业务 只收 五块 钱 是 吗 呃 我 我 刚才 解释 有误 还 还 少 了 一个 还少 了 一个 五块 钱 的 月租 一共 一共 是 四个 一个 是 五块 钱 的 神州行 惠农 网 月租 然后 呢 再 五块 钱 的 亲情 网 然后 再 五块 钱 的 来电显示 升级 的 那个 包 还有 一个 是 五十块 流量 套餐 呃 呃 不是 那个 来电显示 来电显示 彩铃 来电 提醒 三个 业务 呃 不是 只收 五块 钱 吗 是 的 没错 呃 那 一共 一共 有 多少 钱 呢 就 五块 加 五块 十块 十块 加 那个 五十块 流量 套餐 就 六十块 呃 六十块 是 吗 嗯 好 谢谢您 好 不 客气 了 那 麻烦 挂机 前 评价 本次 服务满意 请 按 一 祝您 生活 愉快 ,0
您好 高兴 为您服务 有 什么 可以 帮助 到 您 我 说 我 这个 我 这个 套餐 还有 没有 送 那个 流量 的 有没有 请 您 稍等一下 您 的 号码 现在 用 的 是 二十八 元 的 套餐 它 是 有 一 百兆 的 国内 再 赠送 十二个 月 广西 区内 三百 五 总共 有 四百五十 兆 的 流量 二十二 十八块 的 是 吗 二十八 块 国内 的 是不是 送 一百 一百五十 兆 是不是 二十 二十八 它 是 一 百兆 的 国内 赠送 三百 五是 在 广西 区内 用 的 这个 呃 送 多少 三 呃 三百五十 兆 啊 三百五十 兆 是 在 广西 区内 用 那个 一 百兆 哪里 就 可以 用 了 是 吗 对 一 百兆 是 在 国内 使用 内 使用 啊 那个 那个 是 呃 三百五十 兆 在 广西 可以 用 是 吗 现在 可以 用 吗 这个 可以 的 只要 您 在 广西 区内 都 可以 使用 它 的 流量 的 我 那个 买 那个 三十块 钱 有 多少 兆 我 都 忘 了 四 四百 兆 啊 三十 就 五百 三十三 十块钱 五百 兆 那个 那个 送 的 那个 送 的 就是 在 广西 用 那个 是 三百五十 兆 是 吗 只能 在 广西 用 是 吗 现在 我 还 我 还 在 广西 就是说 现在 现在 是 用 哪 一个 是 用 那个 送 的 还是 用 那个 用钱 买 那个 先 现在 您 开始 用到 您 的 那个 广西 的 才 到 那个 五十 那个 五百 兆 的 就是 五百 兆 就是说 我 用钱 买 那个 三十块 那个 送 五百 兆 那个 先 用 那个 还是 先 送 那个 吗 先 用 我们 的 二十八 元 的 套餐 才 到 您 的 三十块 钱 五百 那个 还有 那个 三百五十 兆 那个 呢 在 广西 用 的 呢 就是说 它 是 现在 它 是 先用 三百五十 兆 的 流量 才 到 您 自己 的 那个 三十块 五百 的 呃 现在 就是 送 那 是 现在 广西 用 的 这个 那 我 把 短信 给 您 看 一下 好 吗 呃 好 嗯 呃 那 就 感谢您 的 来电 稍后 对 个人 服务 进行 评价 满意 摁 一 谢谢您 再见 ,0
您好 很 高兴 为您服务 呃 就 就 说 这个 我 这个 交 这个 交 二十 兆 那个 最低 消费 它 这个 可以 绑定 那个 两个 手机号码 互打 的 是 吧 您 是 说 什么 绑 什么 互打 我 有点 不太 明白 您 的 意思 就 说 升级 那个 二十 兆 的 最低 消费 一百零八 八 一个月 的 就 说 可以 两个 手机 互打 是 吧 有 那个 它 不是 互打 它 这个 是 共享 低消 就是 一起 分享 那个 低消 的 呃 就是说 嘛 嗯 那 这边 呢 也 要 看 您 主 副 号 有没有 参加 有存 送 活动 啊 购机 活动 如果 有 这些 就 邀请 不了 的 呃 就 说 您 办理 这个 共享 低消 前提 是 要 您 的 主 副 号 没有 参加 有存 送 话费 啊 购机 活动 啊 这些 才 能够 这个 呃 办理 共享 的 嗯 那 我 发短信 给 您 您 可以 再 重新 呃 再 了解 一下 好像 没 没有 办理 那些 吧 嗯 那 没有 办 的话 您 那里 要 有 安装 端口 就 可以 办理 了 办理 了 之后 您 呃 再 通过 短信 或者 是 到 营业厅 去 添加 共享 就 可以 了 哦 这样 不太 知道 这些 嗯 那 您 看 一下 您 再 通过 短信 了解 一下 还 还有 什么 问题 吗 没有 了 没 了 嗯 那 感谢您 的 来电 了 祝您 生活 愉快 再见 ,0
您好 很 高兴 为您服务 诶 喂 你好 我 那个 流量 在 广东 这边 用 不了 吗 您 这里 有 一 嗯 三百五十 兆 在 广东 这边 是 用 不了 的 只有 在 广西 省内 才 可以 使用 兆 在 国内 的 那 不 不是 开通 那个 全球通 吗 您 这个 全球通 它 只有 一 百兆 加 五十分钟 国内 通话 有 这些 流量 三百五十 兆 是 赠送 的 那 赠送 的 只有 在 广西 省内 使用 了 嗯 那 您 如果 需要 更改 套餐 呃 请问 您 是 长期 的 在 外地 是 吗 嗯 如果 成期 的 可以 推荐 您 更改 一下 您 的 一个 组合 套餐 的 另外 您 这里 嗯 一个月 都 是 消费 差不多 五十块 还有 每个 月 都 会 超 那么 呃 二十块 钱 又 叠个 流量 那 您 可以 开 一个 五十块 两 的 流量 就是 两千多 兆 那 这样 啦 您 是 是 在 国内 都 可以 随便 使用 的 了 这样 啊 要 这 嗯 目前 只有 这 一个 比较 合适 您 了 因为 您 是 长期 的 在 外地 使用 流量 的 哎呀 呃 那 那 还是 算了吧 发 一些 呃 下发 这个 新 给 您 了解 一下 吧 您 还有 什么 业 需要 查询 吗 呃 没有 了 不 客气 嗯 感谢您 的 来电 请 评价 本次 服务满意 按 一 再见 ,0
您好 很 高兴 为您服务 有 什么 可以 帮助 到 您 的 喂 您好 诶 您好 我 的 密 我 的 就是 手机 服务 密码 然后 被 上锁 了 我 应要 怎么 解锁 哦 被 上锁 了 是 吗 呃 这边 锁 的话 呢 它 在 会 它 会 在 二十四 小时 过后 自动 解锁 的 那 我 现在 紧急 需要 用 紧急 需要 用话 呢 是 没有 办法 帮 您 及时 解锁 的 实在 抱歉 啦 有 什么 办法 有 什么 方式 可以 解 的 吗 嗯 没有 的 因为 因为 因为 一旦 被 解锁 就 锁 了 以后 呢 它 只有 在 二十四 小时 才能 解锁 不 对 啊 那 我 上次 我 上次 那个 的话 好像 是 我 打电话 给 你们 也 是 你们 教 我 方式 然后 就 可以 解锁 啦 那 我 帮 您 查询 一下 有没有 另外 一种 方法 可以 更新 出来 呃 服务 密码 的话 呢 您 可以 在 网厅 解锁 的 还有 就是 网上 营业厅 嘛 对 吗 您 稍等一下 你 先 不要 挂 电话 我 试一下 是 什么 你 告诉 我 流程 吧 呃 它 那边 是 登录 那个 呃 广西 移动 网站 然后 呢 登录 那个 网上 营业厅 下 你 等 下 你 等 下 呃 网上 营业厅 然后 呢 然后 点击 你 左侧 的 有 个人 设置 然后 个人 设置 然后 有个 是 密码 解锁 哦 好 咧 好咧行 我 先 试一下 吧 谢谢 你 ,0
您好 很 高兴 为您服务 呃 你好 呃 我 想 问 一下 就是 我 一个 朋友 他 去 了 马来 西亚 然后 他用 的 是 我们 移动 的 电话 号码 然后 他 想 开通 一下 那个 国际漫游 的话 资费 是 什么样 的 呢 国际漫游 的话 马来西亚 那边 是 吗 请 您 稍 等 我 现在 为 您 查询 那好 吧 那 我 那 我 为 您 转接 宽带 专席 知道 吗 呃 马来西亚 那边 的话 打电话 在 那边 打电话 的话 打 中国 大陆 的 是 一块 九毛 九 一分钟 然后 接听 的话 是 也 是 一块 九毛 九 然后 的话 在 那里 打 马来西亚 的 电话 是 九 毛 九 一分钟 呃 稍 等 我 要 记 一下 呃 打 出去 的话 中国 电话 是 一块 九毛 九 一分钟 接听 马来西亚 电话 是 零点 九九 一分钟 然后 打出 的话 中国 也 是 一块 九毛九对 吧 在 马来西亚 接听电话 都 是 一毛 呃 一块 九毛 九 中国 的 和 和 马来 的 都 是 一块 九毛 九 对 不管 接 哪里 的 都 是 一块 九毛 九 呃 然后 打 中国 电话 是 一块 九毛 九打 马来 电 电话 是 零点 九九 对 吧 然后 流量 呢 流量 的话 是 三块 钱包 三兆 这样 来 计算 的 三十块 钱 三十块 钱包 三兆 三块 钱包 三兆 每天 最 多 可以 使用 三十块 钱 然后 最 多 可以 使用 到 五十 兆 呵 五十 兆 三块 钱包 三兆 然后 每 呃 没有 没有 包月 的 每天 的 封顶 就是 三块 呃 三十块 钱 然后 的话 最 多 可以 用到 五十 兆 五十 就 会 自动 关闭 这 一个 上网 功能 行 我 知道 了 那 那个 呃 电话 呢 电话 的话 短信 短信 呃 短信 我 短信 的话 是 三毛 九 一条 发送到 中国 大陆 然后 其他 国家 的话 是 呃 发送到 其他 国家 的话 是 一块 二毛 九 呃 你 说 的 是 发到 中国 是 多少 来 着 发到 中国 其他 国家 的话 是 一块 二毛 九 其他 国家 是 一块 二毛 九 行 我 知道 了 呃 那个 流量 有没有 再 优惠 一点 的 这样 这个 的话 是 现在 只有 这样 计费 的 没有 其他 流量 不是 有个 女 的 给 我 说 是 不是 什么 来 着 有 个 女 的 给 我 说 是 有 个 女 的 给 我 说 什么 来 着 哎哟 忘记 了 不 知道 去 哪里 说 到 已经 没有 流量 了 行 我 知道 好 的 那 开通 的话 就 只 需要 那个 那个 那个 什么 什么 什么 服务 密码 就 可以 了 对 吧 嗯 好 的 我 知道 了 ,0
您好 很 高兴 为您服务 是 那个 我 现在 想办 那个 宽带 但是 我 这个 手机卡 呢 是 崇左 的 但是 就是 我 在 南宁 嘛 然后 是 还有 什么 办法 是 可以 办 那个 宽带 的 首先 您 要 把 原来 的 那个 宽带 给 注销 然后 的话 呢 再 办 那个 客户 归属 地 由 南宁 的 转为 呃 由 崇左 转为 南宁 的 那个 归属 地 就行了 就是 现在 那种 宽带 的话 有 什么 套餐 吗 目前 的 一个 宽带 消费 还是 绑定 手机号码 消费 使用 的 就是 二十 兆 最低 的 要求 用户 号码 每月 最低 消费 一百零八 元 就行了 就是 如果 是 首次 首装 那个 要 付 多少 钱 啊 预存 话费 办 一年 就 预存 一百八 办 两年 就 预存 三百六 哦 好 谢谢 啊 不 客气 的 现在 还 挨 去 弄 一下 哦 就是 可以 现在 是 你 可以 帮 我 转 那个 归属 地 吗 呃 转 不了 的 转 不了 吗 那 又 只能 重新 办张 卡 是 吗 还是 要 到 营业厅 到 营业厅 办理 了 就是 您 要 在 崇左 归属 地 那边 先 把 原来 的 宽带 注销 啊 注销 了 然后 您 这边 再 把 那个 再 跟 工作人员 说 是 把 那个 崇左 的 那种 归属 地 客户 归属 地 由 崇左 转为 南宁 的 就行了 就是 之前 在 崇左 的 那个 归属 地 不是 那个 宽带 我 已经 是 注销 了 的 还 没 注销 嗯 谢谢 不 客气 的 祝您 生活 愉快 再见 ,0
